"ProbeID" "X" "Y" "Z" "hemi" "rgbx" "rgby" "rgbz" "moda" "ROINb" "ROIlabel" "SumR2_ADNI1" "SumR2_ADNI2GO3" "SumR2_AIBL" "SumR2_UKB" "SumR2_AVERAGE"
"LogJacs_51_1545" 110.669067 108.642197 135.883438 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1575.30468233326 1596.21327975286 1327.54085949981 1150.14922890795 1412.30201262347
"LogJacs_51_1546" 98.004166 109.898193 135.262451 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 738.105351656509 805.317010371031 896.619022072417 495.776929466209 733.954578391542
"LogJacs_51_1547" 110.602066 109.813202 135.916428 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1694.44708792665 1709.29390988312 1457.38620303909 1223.9589683544 1521.27154230082
"LogJacs_51_1548" 111.414062 110.482201 136.545441 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1633.53671328124 1647.04889978211 1409.23249990499 1172.48155744425 1465.57491760315
"LogJacs_51_1549" 98.064766 110.649193 135.246445 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 670.429458042215 761.17692372816 878.159117131233 458.021464263764 691.946740791343
"LogJacs_51_155" 104.109055 111.434181 114.90844 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1357.14132214559 1517.66141167064 1560.09730734755 1288.08301081771 1430.74576299537
"LogJacs_51_1550" 110.954063 111.252197 136.165436 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1756.21812943715 1742.8424490645 1530.99003451044 1220.35670934936 1562.60183059036
"LogJacs_51_1551" 97.992867 111.32518 134.931442 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 669.237981670117 787.526838146583 897.800788216736 487.59204909455 710.539414281997
"LogJacs_51_1552" 110.480064 112.199196 135.847427 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1676.29983145563 1675.99739195231 1501.68837027407 1124.75633246435 1494.68548153659
"LogJacs_51_1553" 111.495064 112.093201 136.427429 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1643.2325272679 1606.38673308037 1428.74255464034 1084.31231508755 1440.66853251904
"LogJacs_51_1554" 98.207161 112.180183 134.631454 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 687.452537502307 819.666027282258 913.951565857233 531.655263823866 738.181348616416
"LogJacs_51_1555" 98.879066 112.728188 134.79245 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 678.242676570847 838.147696600595 929.435855474914 543.939248665791 747.441369328037
"LogJacs_51_1556" 109.157066 114.287201 135.33844 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1057.41142418309 1161.71356443102 1127.00299903359 754.602039290841 1025.18250673464
"LogJacs_51_1557" 99.685966 113.190186 134.994446 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 603.895419584977 778.106001315454 871.151408463104 492.447322429534 686.400037948267
"LogJacs_51_1558" 100.220467 113.781181 134.840454 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 543.918620594404 697.05675450138 790.839514258503 437.397879182475 617.303192134191
"LogJacs_51_1559" 100.985863 114.257187 134.91745 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 521.567769406642 643.72843983216 693.151668461528 396.555235639107 563.750778334859
"LogJacs_51_156" 104.267059 111.453186 115.65844 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1340.38265028028 1480.07055853744 1479.73054974893 1268.88304260789 1392.26670029364
"LogJacs_51_1560" 101.785065 114.661186 135.058456 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 581.681153193184 705.895283585258 652.23068408589 409.408440457228 587.30389033039
"LogJacs_51_1561" 102.519066 115.036186 135.068436 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 670.27933140097 812.29248030892 657.803814702988 429.154511840334 642.382534563303
"LogJacs_51_1562" 108.974068 114.974197 135.495438 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 918.808767818147 1052.53093613202 965.755996522859 676.566252056301 903.415488132332
"LogJacs_51_1563" 109.611061 114.890198 135.790436 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 940.923212237528 1071.39427889666 976.100635581276 706.740990306589 923.789779255513
"LogJacs_51_1564" 110.321068 114.5532 135.984436 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1032.03728512951 1134.1128181445 1055.45802942715 770.041764766356 997.912474366879
"LogJacs_51_1565" 108.081055 116.058197 135.801437 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 699.021092609043 874.277416401074 687.691645456589 556.185256906117 704.293852843206
"LogJacs_51_1566" 109.102058 115.587196 135.926437 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 835.905097290129 1007.50918952023 843.680400170031 672.18080292184 839.818872475558
"LogJacs_51_1567" 110.457062 115.210197 136.247437 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 952.458974790043 1086.51359477759 965.008276653018 771.977250023227 943.98952406097
"LogJacs_51_1568" 103.257065 115.294189 135.646439 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 822.073581277816 1021.49808603095 786.066911835749 584.410818167103 803.512349327905
"LogJacs_51_1569" 106.443054 116.510201 135.890442 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 689.00461248873 801.339137934515 599.16457229646 509.237557873807 649.686470148378
"LogJacs_51_157" 99.028854 111.502174 114.717445 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1524.73359596292 1634.81970528497 1654.48070851324 1306.91527722966 1530.2373217477
"LogJacs_51_1570" 107.59906 116.336197 135.93544 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 662.326534922687 827.298051846037 628.340023030295 523.197306536433 660.290479083863
"LogJacs_51_1571" 108.723053 116.2342 136.414429 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 671.108053250957 828.22191492665 632.001840804135 568.256110596864 674.896979894652
"LogJacs_51_1572" 110.400055 116.008202 136.71344 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 791.03305311665 898.681493402687 718.59779363762 672.820460457319 770.283200153569
"LogJacs_51_1573" 112.629059 115.710197 136.949432 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 951.802061691423 965.872273508294 924.517153759963 781.53919433865 905.932670824582
"LogJacs_51_1574" 109.569054 116.392197 136.934433 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 682.878676283374 786.253251108908 579.929970503676 583.659294765001 658.18029816524
"LogJacs_51_1575" 104.561073 96.421799 137.392456 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 961.498651562 1288.4563317177 762.271518794074 753.15440542408 941.345226874463
"LogJacs_51_1576" 105.284073 96.295403 137.242447 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 961.574819201614 1243.83632980369 723.489645731006 726.149925420693 913.762680039251
"LogJacs_51_1577" 105.968071 96.322899 137.078445 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 961.84096661284 1206.32664325344 740.151706989178 756.795912005638 916.278807215274
"LogJacs_51_1578" 107.599075 97.188202 136.745453 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 984.252912035773 1174.09468127604 977.398222457957 902.560203286767 1009.57650476413
"LogJacs_51_1579" 104.007072 96.580795 136.704453 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 957.511216068963 1296.80148927395 783.585627074166 826.912373230564 966.202676411911
"LogJacs_51_158" 103.853058 112.243187 114.301445 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1569.68331930912 1746.03797858706 1760.95741061771 1433.09890450549 1627.44440325484
"LogJacs_51_1580" 103.462074 97.028603 136.652451 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 975.116441609141 1340.94889345291 861.941779905883 934.253454504092 1028.06514236801
"LogJacs_51_1581" 102.918068 97.729988 136.659454 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 982.290227248411 1359.63454547763 932.367777624178 1017.83414578012 1073.03167403258
"LogJacs_51_1582" 108.09407 97.764198 137.314453 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 933.292665143221 1102.79576084142 978.89996020308 829.706295677147 961.173670466217
"LogJacs_51_1583" 102.477074 98.487793 136.790451 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 982.775188404061 1358.67562205085 954.884933061865 1037.42958609255 1083.44133240233
"LogJacs_51_1584" 108.869072 98.501297 137.04245 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 968.3889590697 1095.63165188459 1018.44756361426 795.963601615657 969.607944046052
"LogJacs_51_1585" 102.180069 99.194695 137.056442 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 971.265013709804 1345.13149054022 956.878953406423 1019.88319216613 1073.28966245564
"LogJacs_51_1586" 109.353073 99.154701 137.591446 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 991.275727451405 1084.43785133777 1059.2010489976 739.863936265098 968.694641012968
"LogJacs_51_1587" 109.70507 99.424896 136.909454 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 947.657267579871 1049.99945210319 1028.23947500326 721.920144024037 936.954084677589
"LogJacs_51_1588" 110.255074 100.179596 137.290451 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 992.342683453368 1084.61575054431 1095.94368202054 726.210064593945 974.778045153041
"LogJacs_51_1589" 101.877075 100.116295 136.983444 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1032.09720618296 1403.39225054154 1039.40056525969 1033.09290755382 1126.9957323845
"LogJacs_51_159" 98.72406 112.795174 115.418442 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1562.47503926654 1629.54997334768 1676.30552147364 1326.60884561808 1548.73484492649
"LogJacs_51_1590" 101.530075 101.311188 136.704453 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1182.44211204501 1517.27552310093 1207.75285100797 1069.00338397609 1244.1184675325
"LogJacs_51_1591" 110.754074 100.9627 136.616455 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1040.71970231136 1129.87116855276 1122.43401062025 791.215826979098 1021.06017711587
"LogJacs_51_1592" 101.246071 102.020195 136.036453 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1258.47296239416 1577.22261198731 1278.3517947048 1088.66618418786 1300.67838831853
"LogJacs_51_1593" 111.221069 102.104202 136.766449 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1237.79324979355 1303.79059456339 1252.8526640328 947.981873095356 1185.60459537127
"LogJacs_51_1594" 101.026375 102.881195 136.205444 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1271.01121143085 1591.04064414367 1322.2127657946 1053.21827547166 1309.3707242102
"LogJacs_51_1595" 100.804863 103.551193 136.295456 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1267.5030405802 1576.46381870228 1321.24351356974 1020.28087553702 1296.37281209731
"LogJacs_51_1596" 101.301071 102.330193 136.904449 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1197.50295042662 1504.90492362046 1242.74834231755 1004.24223395037 1237.34961257875
"LogJacs_51_1597" 111.495071 103.128197 136.857452 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1414.97287267345 1484.5242922004 1372.89083423085 1105.90944314953 1344.57436056356
"LogJacs_51_1598" 100.421265 104.125191 135.809448 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1347.41015725738 1655.09071640414 1389.88176233538 1080.12588031156 1368.12712907712
"LogJacs_51_1599" 100.680267 104.078194 136.640457 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1293.46203239244 1584.94404255846 1322.95372990793 1014.04252644085 1303.85058282492
"LogJacs_51_16" 102.44706 110.636177 111.454445 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1304.05554279678 1407.98263145885 1504.51811866917 1098.95461521132 1328.87772703403
"LogJacs_51_160" 98.602859 113.877174 115.639442 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1404.80427565553 1428.16965822983 1557.26186062299 1256.93528383674 1411.79276958627
"LogJacs_51_1600" 111.696068 104.128197 136.981445 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1572.8467729138 1656.62439139223 1476.64612772375 1243.60327724547 1487.43014231881
"LogJacs_51_1601" 100.222466 105.037193 136.535446 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1346.66281585432 1609.83509586812 1378.78327452148 1021.57534123847 1339.2141318706
"LogJacs_51_1602" 112.00106 105.236198 137.350449 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1674.19565982721 1776.39048624784 1569.08614125073 1285.87703678794 1576.38733102843
"LogJacs_51_1603" 112.069061 106.606201 137.256454 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1677.01757230722 1777.41304856858 1623.0477335929 1249.64161560336 1581.77999251801
"LogJacs_51_1604" 99.093666 107.614189 136.293457 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1249.6274493125 1342.55069294821 1117.41565492293 836.239569440252 1136.45834165597
"LogJacs_51_1605" 99.807465 106.078194 136.647446 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1369.10589626383 1567.28727389374 1356.36294950466 983.518553206607 1319.06866821721
"LogJacs_51_1606" 99.516266 106.892189 136.647446 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1344.52610609481 1476.16664819694 1242.04016772222 923.900699769215 1246.6584054458
"LogJacs_51_1607" 111.860062 107.545197 136.996429 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1649.4343674301 1723.10397968052 1491.77121844426 1208.65253289309 1518.24052461199
"LogJacs_51_1608" 112.526062 107.523201 137.659439 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1659.4091591443 1759.70707223559 1617.1597607163 1211.4708638825 1561.93671399467
"LogJacs_51_1609" 98.416367 108.330193 135.536453 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1071.68091281473 1124.63028046266 1027.3421075996 706.162757052749 982.454014482435
"LogJacs_51_161" 103.757057 113.382187 114.778442 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1546.45811446926 1759.75168753207 1676.42460048456 1394.13231991705 1594.19168060074
"LogJacs_51_1610" 111.29306 108.096199 136.424438 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1603.84346796818 1644.66347932613 1373.15024054499 1172.19637497817 1448.46339070437
"LogJacs_51_1611" 112.115067 108.437202 137.233429 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1651.67875341787 1726.64765100685 1426.44975191712 1211.79482008642 1504.14274410707
"LogJacs_51_1612" 98.506767 109.081192 135.872452 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 871.831663387485 945.41731033027 913.666494214491 592.619869103908 830.883834259039
"LogJacs_51_1613" 111.385063 109.048203 136.566437 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1576.59031618077 1618.44593304328 1331.36942764264 1155.48687917532 1420.4731390105
"LogJacs_51_1614" 111.584061 109.813202 136.721436 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1567.85031620252 1601.41435424356 1330.79535547117 1141.5024735009 1410.39062485454
"LogJacs_51_1615" 98.347061 110.359192 135.637451 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 697.240595878276 782.352850869534 875.228094460522 468.013348577322 705.708722446414
"LogJacs_51_1616" 98.424667 110.975189 135.538452 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 689.309334931509 800.503614466571 897.612499079656 472.968922610797 715.098592772133
"LogJacs_51_1617" 98.872963 111.159195 135.873444 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 689.554264438258 825.571410405583 888.205110432834 482.475923153025 721.451677107425
"LogJacs_51_1618" 112.016068 111.311195 136.864441 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1675.2873481039 1678.43502355205 1454.60728768681 1168.75098312171 1494.27016061612
"LogJacs_51_1619" 112.980064 112.002197 137.263428 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1526.17569677521 1558.90901646962 1366.06549196501 1029.51226939774 1370.1656186519
"LogJacs_51_162" 98.639359 114.573174 115.345444 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1300.68606207997 1332.13950504815 1488.0172650579 1196.34369641879 1329.2966321512
"LogJacs_51_1620" 98.757561 111.829193 135.390457 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 702.851619445092 856.137234336117 936.997131301877 522.496600643668 754.620646431688
"LogJacs_51_1621" 112.226067 112.371201 136.788437 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1555.40298464503 1535.38251326066 1376.67067792077 1024.98214325921 1373.10957977142
"LogJacs_51_1622" 111.395065 113.082199 136.302429 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1493.0929786826 1486.24260441296 1362.31591836598 1005.63331946675 1336.82120523207
"LogJacs_51_1623" 99.470367 112.562195 135.381454 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 641.505934235362 813.437617609123 898.03874414708 511.923196800988 716.226373198138
"LogJacs_51_1624" 112.949066 113.265198 136.944427 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1385.98422654725 1383.97197159624 1294.64268325751 909.633215404344 1243.55802420134
"LogJacs_51_1625" 100.056366 112.933189 135.513443 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 572.838537485524 749.271164212742 825.50710856546 473.242111595006 655.214730464683
"LogJacs_51_1626" 100.505264 113.378189 135.487457 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 542.277858441775 708.868878419196 773.162989893331 456.408867248118 620.179648500605
"LogJacs_51_1627" 101.157867 113.879189 135.591446 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 535.886795378606 674.018783456319 704.956427448319 452.993796342142 591.963950656346
"LogJacs_51_1628" 101.902061 114.354195 135.761444 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 602.356440812104 748.31734867381 688.430496608338 497.624530128864 634.182204055779
"LogJacs_51_1629" 102.607063 114.808189 135.80043 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 727.802256768344 922.344167017368 737.497184818393 560.563967476917 737.051894020256
"LogJacs_51_163" 103.577057 114.40818 115.100441 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1402.94517311855 1626.91250229789 1522.23067955936 1256.11151006859 1452.0499662611
"LogJacs_51_1630" 110.508064 113.911201 135.947433 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1183.86348311612 1245.47924067159 1179.29328536499 842.842793424699 1112.86970064435
"LogJacs_51_1631" 113.934067 114.398201 137.090439 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1129.65287923827 1102.85093718553 1106.84801960061 764.142167912742 1025.87350098429
"LogJacs_51_1632" 103.232063 115.05619 136.295441 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 834.497893845687 1074.71456371921 808.482951380319 680.292155779209 849.496891181106
"LogJacs_51_1633" 111.533058 115.782196 136.79744 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 912.001978933417 978.998512870969 864.86339655357 761.979644586184 879.460883236035
"LogJacs_51_1634" 111.868065 114.574196 136.517441 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1158.71179694285 1207.53433573302 1149.93517303425 883.274815042442 1099.86403018814
"LogJacs_51_1635" 113.649055 115.433197 137.036438 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 981.470833953012 969.492809664374 985.531454185282 775.546420096994 928.010379474915
"LogJacs_51_1636" 103.885056 115.569199 136.408432 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 903.246702109429 1095.29637051661 847.552184982773 708.378596426773 888.618463508896
"LogJacs_51_1637" 104.68306 116.159203 136.20343 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 852.626027897368 957.983023415043 772.78210193773 638.851700827607 805.560713519437
"LogJacs_51_1638" 105.680054 116.490196 136.179428 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 747.815490014405 835.176344584951 650.865634594748 561.412849887866 698.817579770493
"LogJacs_51_1639" 106.409058 116.610199 136.62944 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 713.904816557638 797.179608719025 612.154464038581 559.162008956399 670.600224567911
"LogJacs_51_164" 98.541153 115.267174 115.566444 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1131.15224780555 1186.49988191193 1375.28143096618 1112.28896263228 1201.30563082898
"LogJacs_51_1640" 107.208054 116.573196 136.432434 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 703.02196462989 835.03131250962 628.845320216853 554.103127373158 680.25043118238
"LogJacs_51_1641" 108.104057 116.459198 136.530441 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 663.727524661626 822.472489729626 621.782623066448 552.286185212164 665.067205667466
"LogJacs_51_1642" 108.824059 116.546196 137.007431 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 664.465665667712 787.744702040693 585.133867273598 569.841831514985 651.796516624247
"LogJacs_51_1643" 114.603058 116.160202 137.401428 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 891.398843077595 847.649626756951 907.641687647589 764.486351970693 852.794127363207
"LogJacs_51_1644" 110.034058 116.796196 137.692429 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 663.472211074509 687.440825487417 485.569261748869 550.333729065472 596.704006844067
"LogJacs_51_1645" 110.609055 116.6642 137.473434 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 688.047960782405 716.124650945969 527.014434350601 569.699788910845 625.221708747455
"LogJacs_51_1646" 111.435059 116.502197 137.331436 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 772.435003871534 797.37716412662 644.387098449626 640.489904471472 713.672292729813
"LogJacs_51_1647" 112.445053 116.393196 137.311432 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 866.10947990557 864.037798224393 781.213264985166 731.896634644209 810.814294439834
"LogJacs_51_1648" 113.456055 116.282196 137.322433 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 893.769784641834 869.852227972963 874.954433324822 774.291812736098 853.217064668929
"LogJacs_51_1649" 110.647057 117.068199 138.18544 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 698.052263253325 669.767320315503 477.393038416651 559.900273529968 601.278223878862
"LogJacs_51_165" 98.442451 115.960175 115.736443 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1006.36277720348 1069.45065454675 1247.96006219016 1005.2302698302 1082.25094094265
"LogJacs_51_1650" 111.450058 117.058197 138.048431 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 716.003669717736 686.829229955871 522.736979305944 580.285500187079 626.463844791657
"LogJacs_51_1651" 112.309059 116.991196 137.924438 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 773.504144732153 735.242513029515 618.780876662871 649.397004875061 694.2311348249
"LogJacs_51_1652" 113.249054 116.935196 137.863434 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 825.165554444834 772.088119966479 741.791200759331 740.185775456699 769.807662656836
"LogJacs_51_1653" 114.231056 116.868202 137.830429 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 824.95329120189 761.423706081742 821.780521237969 762.699442371816 792.714240223354
"LogJacs_51_1654" 115.318054 116.874207 137.969437 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 842.168797596092 753.466407018203 840.06888161011 734.219312475288 792.480849674923
"LogJacs_51_1655" 104.536072 96.576401 138.286453 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 965.111276812902 1315.35274295271 800.011200718092 770.173274508926 962.662123748158
"LogJacs_51_1656" 105.224075 96.4683 138.306442 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 975.078078639939 1298.04186521321 779.401311190485 751.526273905436 951.011882237268
"LogJacs_51_1657" 106.037071 96.498001 138.122452 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 999.350126592209 1281.18810983483 802.985736487804 794.222868003055 969.436710229475
"LogJacs_51_1658" 106.783073 96.650597 137.385452 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1011.11988636343 1242.65134686679 880.256429251828 873.472183145534 1001.8749614069
"LogJacs_51_1659" 103.950073 96.732002 137.588455 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 968.625576618914 1337.33186759691 834.084492397718 841.27909296138 995.33025739373
"LogJacs_51_166" 103.095055 115.188179 114.842445 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1182.42479947381 1350.66874375104 1272.5290388786 1071.00969283918 1219.15806873566
"LogJacs_51_1660" 103.342072 97.321602 137.665451 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 965.292113708571 1368.11882089739 913.589585629614 959.612267321736 1051.65319688933
"LogJacs_51_1661" 107.527069 97.3535 138.027451 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1036.02028323255 1242.70211651854 1014.81465535977 925.303859778558 1054.71022872235
"LogJacs_51_1662" 102.850075 97.962494 137.519455 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 944.439524572626 1346.31720814204 928.453376331252 991.902929210448 1052.77825956409
"LogJacs_51_1663" 108.230072 98.125702 138.291443 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1068.92788795845 1221.86706624089 1087.88558996187 895.80237622673 1068.62073009698
"LogJacs_51_1664" 109.002075 98.999901 138.410446 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1082.23536725322 1174.74383367658 1127.86878572044 798.107508975264 1045.73887390638
"LogJacs_51_1665" 102.154068 99.462189 137.756454 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 929.811982896405 1318.25372350182 945.422758290417 973.954816206074 1041.86082022368
"LogJacs_51_1666" 109.732071 99.688995 138.000443 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1030.70480136422 1114.65616802198 1112.72484279729 734.811498455865 998.224327659839
"LogJacs_51_1667" 102.020073 100.019295 138.016449 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 925.655465107049 1314.46228396282 973.193261050865 935.129363920331 1037.11009351027
"LogJacs_51_1668" 110.251068 100.338799 138.103455 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1045.08443484875 1126.42667150337 1138.829954073 730.998693093552 1010.33493837967
"LogJacs_51_1669" 110.591072 100.755096 137.711456 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1052.46498515471 1131.93157276227 1142.85274509498 749.963516982822 1019.3032049987
"LogJacs_51_167" 102.565048 115.956177 115.029442 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 930.258870990479 1042.70874890955 978.481661110926 836.842788661423 947.073017418094
"LogJacs_51_1670" 101.801071 100.793694 137.852448 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1008.28009557834 1387.72888595606 1067.23035129366 964.705751466264 1106.98627107358
"LogJacs_51_1671" 110.982071 101.457199 137.713455 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1163.59787232317 1237.04383345359 1208.19321980116 843.524782539994 1113.08992702948
"LogJacs_51_1672" 101.544075 101.852188 137.828445 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1113.47827029158 1447.33890014667 1176.75668620445 955.48807112184 1173.26548194114
"LogJacs_51_1673" 111.353073 102.3992 137.707443 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1313.08221941827 1388.89054100756 1292.87300547372 974.79767765927 1242.4108608897
"LogJacs_51_1674" 101.34407 102.509193 137.515457 "rh" 236 13 176 "LogJacs" 51 "Right-Putamen" 1125.63157891375 1421.7453450267 1175.92434096785 911.076265513055 1158.59438260534
