"V1" "b_ADNI1" "se_ADNI1" "t_ADNI1" "pval_ADNI1" "b_ADNI2GO3" "se_ADNI2GO3" "t_ADNI2GO3" "pval_ADNI2GO3" "b_AIBL" "se_AIBL" "t_AIBL" "pval_AIBL" "b_ARWIBO" "se_ARWIBO" "t_ARWIBO" "pval_ARWIBO" "b_OASIS" "se_OASIS" "t_OASIS" "pval_OASIS" "TE.random" "seTE.random" "pval.random" "Q" "pval.Q" "TE.fixed" "seTE.fixed" "pval.fixed"
"L_parstriangularis_surfavg" -0.00794714255398478 0.0259302124136138 -0.306481968879375 0.759422052069401 0.00225428625462048 0.0160532906063904 0.140425181970051 0.888364691558238 0.0116756485966068 0.0170104977734154 0.686379008546938 0.492791671608245 -0.00472979968568443 0.0102796274445285 -0.460113920587845 0.645555251393051 -0.00433984845204284 0.0146538396665461 -0.29615776825718 0.767172026256548 -0.0012069381372748 0.00660187257770644 0.854941181672275 0.850758561199402 0.931516532847438 -0.0012069381372748 0.00660187257770644 0.854941181672275
"L_parstriangularis_thickavg" 0.0685091676497188 0.0290614972511084 2.35738603065628 0.0189604286931413 0.0289119681163167 0.0175244510539559 1.64980734787639 0.0994335393128961 0.0662102391166369 0.0183113807679975 3.61579718949165 0.000329731293395982 0.0169034590428592 0.0167089575958372 1.0116405494422 0.312005477264023 0.0313110673841093 0.0155466187352285 2.01401140128038 0.044279827460876 0.0380658524609286 0.00956026863287873 6.84322171805086e-05 5.51325196713392 0.238567074398838 0.0371695606695189 0.00812664850930899 4.78986409827571e-06
"L_pericalcarine_surfavg" 0.0164101753826176 0.0245082477285144 0.669577668889197 0.503573622351892 0.0231137796646431 0.014029820693476 1.64747505828005 0.0999117945557072 0.0183220331114102 0.0158275255054727 1.15760566015672 0.247576577100577 0.000705088466225399 0.00916744619760858 0.0769122011765205 0.938711971605816 0.0169850989538942 0.0133441292377021 1.27285180256686 0.203370979208095 0.0116106929803194 0.00611599037497874 0.0576413251589249 2.46632134842431 0.650676460022637 0.0113855590635971 0.0059494538969946 0.0556565835463403
"L_pericalcarine_thickavg" 0.0656524876903046 0.0231177526588748 2.8399165203933 0.00477940614792779 0.0715022726999598 0.0161720241618273 4.42135579222884 1.13768013229724e-05 0.0264204964038718 0.0149219175676318 1.77058318973578 0.0772380674080999 0.0215718258071859 0.0127252074077101 1.69520426001981 0.0904126524516385 0.0394926199657129 0.0127975445756654 3.08595291324935 0.00208568236151384 0.0418417442444636 0.00974181111680014 1.74639551409251e-05 7.94876797526886 0.0934730194584311 0.0395800137001514 0.0066715385479118 2.98053756619053e-09
"L_postcentral_surfavg" -0.0222750614382129 0.0352142992485364 -0.632557282511839 0.527440585029508 0.0617309541163748 0.0197570703437237 3.12449938388689 0.0018550470696177 0.0462366232029699 0.0213036992072192 2.17035655419419 0.0304488856937181 0.0384945241804172 0.0138152550418567 2.78637810621581 0.00545196829046774 0.0565453904092026 0.0201597023279308 2.80487228875697 0.0051326937269616 0.043916717813606 0.00871891886605468 4.73019767433097e-07 4.90452665899167 0.297234682327892 0.0439193615021508 0.0086803670900143 4.20092180767547e-07
"L_postcentral_thickavg" 0.119764376699562 0.0318698487604474 3.75792108709965 0.000201026376448373 0.136999627189581 0.0214089051838944 6.39918884281128 2.86903457141713e-10 0.0707764447708357 0.0214553298629754 3.29878147867453 0.00104012404865917 0.11711360355503 0.015058649672208 7.77716502504028 2.20276370586641e-14 0.0910717674396583 0.0173191805533421 5.25843397493101 1.78191689520204e-07 0.106158420741276 0.0113928427304156 1.18562482750654e-20 6.26486486400426 0.180221932033595 0.106298851559989 0.00874290864977884 5.18299365964185e-34
"L_posteriorcingulate_surfavg" -0.0361697286466172 0.0285233167665301 -1.26807583222788 0.205623477856759 0.0161879879155194 0.0174241476872012 0.929054792585934 0.353182784144523 -0.00273304424034939 0.0184618679982921 -0.148037253900972 0.882372928374731 -0.0119079716840765 0.0108828088333437 -1.09420020754125 0.274185386199399 -0.0121630852491802 0.0155098105121436 -0.784218816835768 0.43310027150807 -0.00749166173673492 0.00706095388980787 0.288690566697425 3.17962950685441 0.528227401123805 -0.00749166173673492 0.00706095388980787 0.288690566697425
"L_posteriorcingulate_thickavg" 0.061158350350752 0.0251155831053451 2.43507586880339 0.0153933530192409 0.00182852163883547 0.0139339478964501 0.131227822324592 0.895633009429322 -0.019778973395334 0.0164459105355592 -1.20266818626844 0.229672817390006 -0.0276056968029213 0.01383511526874 -1.99533551160904 0.0463335751095851 0.00365854533305715 0.0140009931196341 0.261306130343471 0.793911064729355 -0.000527513257142558 0.0124566476806123 0.966221336077449 11.0323416282228 0.0262029334917363 -0.00444703549909909 0.00694062598443744 0.52170109553784
"L_precentral_surfavg" 0.0554245037444316 0.0355363131738281 1.55965824235393 0.119754831020382 0.0800772771844886 0.0196456968828531 4.07607211197383 5.10855707497367e-05 0.0819362300618677 0.0231365310713473 3.54142242885058 0.000435136205029814 0.0282378442455921 0.0133853482521102 2.10960848487004 0.0351916521706597 0.076902188450784 0.0192051506146967 4.00424813080793 6.68903258409642e-05 0.0623196894092419 0.0130854089754723 1.91178113698291e-06 8.23444919219007 0.0833578598332164 0.0568933860140878 0.00859277777451576 3.56607231443048e-11
"L_precentral_thickavg" 0.12132044540661 0.0357645538757489 3.39219792390237 0.000773611730821824 0.080180259595338 0.020753118680923 3.86352821607687 0.00012219865461345 0.0377848734404506 0.0226946931188664 1.66492110038886 0.0965536907161158 0.174673494337018 0.0225788160497791 7.7361671201855 2.9770787661288e-14 0.0706858733868871 0.0195905735907325 3.60815741609146 0.000323883502953002 0.0955219823752929 0.0240731129219855 7.24799721221038e-05 21.2928972678706 0.00027701266281588 0.0916721628887067 0.0101996564475684 2.52298096942907e-19
"L_precuneus_surfavg" 0.0334917335284258 0.035528880210111 0.942662232256184 0.34651141867318 -0.006324075820168 0.020166862758833 -0.313587487344708 0.753928320757855 -0.0139310592569161 0.0219400508812005 -0.634960207355444 0.525744235074281 -0.0193326216804004 0.0136489336208691 -1.41641993560881 0.157028680682477 -0.00379734449018226 0.020303299410569 -0.187030906326758 0.851674916369835 -0.00997891665098001 0.00872965703027309 0.252994901031784 2.12466007691421 0.712843335710328 -0.00997891665098001 0.00872965703027309 0.252994901031784
"L_precuneus_thickavg" 0.039189933872703 0.0358069958704905 1.09447701266111 0.274507144817264 0.0137360811855825 0.0217640612713142 0.631135936181504 0.528158849515217 -0.0978947311497561 0.0237249633654135 -4.12623318493582 4.31796735173343e-05 -0.00886768305902377 0.0215600226962657 -0.411302120779292 0.680957448110775 -0.0210473583554202 0.0201682866758726 -1.04358682984208 0.296932638142418 -0.0173030179974693 0.0222112555696868 0.435967782728322 16.1842024813485 0.00278169395753322 -0.0199597321737828 0.0103821094104502 0.0545413379138206
"L_rostralanteriorcingulate_surfavg" 0.0301522953945238 0.0302164316051177 0.997877439287602 0.319036140751225 0.0215223807342672 0.0181988857772565 1.1826207932556 0.237363303467159 0.0242136293522655 0.0184958119863999 1.30914119207472 0.191086637101387 0.0178468315210609 0.012571082097655 1.41967345232675 0.156079141499754 0.000610515640188745 0.0159495762070751 0.0382778596912139 0.969473899542139 0.0164263588146688 0.00760361525610331 0.0307467183908369 1.45809107277918 0.834038267653726 0.0164263588146688 0.00760361525610331 0.0307467183908369
"L_rostralanteriorcingulate_thickavg" -0.038619301404374 0.0238642608888517 -1.61829027868259 0.106511235644698 -0.0124930956444731 0.0132396905001037 -0.943609342255787 0.345696746917021 -0.00215949187441742 0.0152993135853268 -0.141149592259389 0.887808502087236 -0.0253180301683596 0.0145056619943733 -1.74538950226335 0.0812880316831079 -0.0100773930206846 0.0136744133962525 -0.736952491391428 0.461326733172921 -0.0147721573081862 0.00676766677654189 0.0290538701195305 2.35425008886975 0.670910304739589 -0.0147721573081862 0.00676766677654189 0.0290538701195305
"L_rostralmiddlefrontal_surfavg" 0.0229725328583028 0.0375244942943222 0.612200998049925 0.540806879874079 0.00805774939570703 0.0224484607694012 0.358944405074325 0.719745539305046 -0.0132056108732803 0.0253046476931663 -0.521865035759676 0.601994941076242 -0.00423871330867079 0.0163276745120744 -0.25960300136656 0.795234553758514 0.0283053701180326 0.0209241557871262 1.35276043659777 0.176442604932763 0.00587213234870838 0.00985742910320159 0.551371467074748 2.31846281739691 0.677409659093479 0.00587213234870838 0.00985742910320159 0.551371467074748
"L_rostralmiddlefrontal_thickavg" -0.00807096524118345 0.0351939885562178 -0.229327949808563 0.818749530756727 0.0161714985183613 0.0209281051330522 0.772716804294971 0.439952322385093 0.0469530398569092 0.0224461681228817 2.0918064767164 0.036958694843847 0.0277362990814726 0.0222933740652665 1.24414989854256 0.213796479375207 -0.0211287663676519 0.0170979385008354 -1.2357493487662 0.216846375717654 0.0121874962429044 0.0134660847289416 0.365438259445237 7.00809679404765 0.1354609650603 0.0101951594684337 0.00975523780577209 0.295978628250256
"L_superiorfrontal_surfavg" 0.146972087660309 0.0419851104833602 3.50057641788411 0.000525003889561078 0.00585609641966339 0.0221784762533925 0.264044127863275 0.791824077806419 0.00140400299915955 0.0270574047710866 0.0518897880649611 0.958637193543378 0.0194958267497295 0.0156802403936484 1.24333723592826 0.214095514811455 0.0169317772521454 0.0215189599767571 0.7868306493638 0.431570274555771 0.027167799033175 0.0175008018665519 0.120572634660935 10.0380044235997 0.0397923454022854 0.0209024834062636 0.00990490794243412 0.0348311663553188
"L_superiorfrontal_thickavg" 0.103329104775217 0.0457843017369078 2.25686754750528 0.0246396977526841 0.0520942291725777 0.0228358091538658 2.28125173150516 0.0228347983860245 0.0505132052813544 0.0268040676755117 1.88453505985972 0.0600712725313656 0.0780904665110644 0.0282713299719799 2.76217873684969 0.00586892765156999 0.0349789412554154 0.0209990575934494 1.66573862182877 0.0960834539296809 0.0542778725721787 0.0116997199097647 3.49683516296278e-06 2.73075099639698 0.603844408631931 0.0542778725721787 0.0116997199097647 3.49683516296278e-06
"L_superiorparietal_surfavg" 0.0311170309142945 0.0313449510691718 0.992728648566898 0.321535944221694 0.0368168231120045 0.0184772216176914 1.99255190384 0.0467006686108868 0.0221278196824432 0.020692223848779 1.06937851843067 0.285414090169658 0.00634193041493255 0.0127547267981615 0.497221972315918 0.61916453044449 -0.000414809145413209 0.0175600953647305 -0.0236222604033435 0.981158700310997 0.0146007717277927 0.00798791801336722 0.0675710183777949 3.00607022210183 0.556810077530611 0.0146007717277927 0.00798791801336722 0.0675710183777949
"L_superiorparietal_thickavg" 0.0769987810981041 0.0328187899165465 2.34617977365713 0.0195307708062336 0.0724505454390644 0.022246249118185 3.25675330947545 0.00118160595815904 -0.0587818410106928 0.0239196165441952 -2.45747422004379 0.0143295075705764 0.0394341757611052 0.0169671358952667 2.32415040490752 0.0203585691839951 0.0268688668860827 0.0181638374962455 1.47925056539603 0.139393086120733 0.0303569238577145 0.0236208723353589 0.198731592462384 19.8069559365446 0.000545179123529124 0.0297785941507535 0.00944848477258933 0.00162334444910431
"L_superiortemporal_surfavg" -0.01008284961677 0.0348174333826743 -0.289591984163524 0.772301854949736 -0.0170314961324247 0.0191438674494997 -0.889658068170016 0.373956909961317 -0.0110386757208037 0.0241472686771331 -0.457139723270527 0.64776877322865 0.0121547967151114 0.0141761759585517 0.85741011896647 0.3914663666835 0.00320133732404766 0.0194188691527263 0.164857041822037 0.869090330432424 -0.000368241495847665 0.00880573787805153 0.966643500534953 1.84491290345252 0.764255836391754 -0.000368241495847665 0.00880573787805153 0.966643500534953
"L_superiortemporal_thickavg" -0.102435709664617 0.0335425570620525 -3.05390282187236 0.00243396390660825 -0.117795162988666 0.0213912846626367 -5.50668951614739 5.14758638564317e-08 -0.0325671668070125 0.0235321639116003 -1.38394271471815 0.1669922061814 -0.0133525502211423 0.0196948120986466 -0.677972968427554 0.497978242122736 -0.0334959433321482 0.0207394011546272 -1.61508729603192 0.106612037937536 -0.0576348539538625 0.0210837127376253 0.00626423364001127 17.0380280479599 0.00190033945270312 -0.0531106890489303 0.0101102939187401 1.49535849387704e-07
"L_supramarginal_surfavg" 0.00269745553428039 0.0310439812667638 0.0868914174087695 0.930808084786602 -0.0179630174834918 0.0176693996026896 -1.01661730943917 0.309688775419044 0.0130992623522438 0.020215255410928 0.647988961107194 0.517288935940667 0.0220693210743779 0.0121553156237788 1.81561069720024 0.0697917112921995 -0.028845948590169 0.017730763635943 -1.62688698481625 0.104080935411992 -0.000796652706966263 0.0113005573764347 0.943798277469113 7.33081337786507 0.119405301281179 0.0020996138763177 0.00775295114551208 0.786533480073845
"L_supramarginal_thickavg" 0.0186399807384832 0.0438998802510686 0.424602086198845 0.671390673646575 0.0238502495602653 0.0239051108576939 0.99770503898705 0.31876914492316 -0.0205013851020826 0.0285096214770314 -0.71910407925266 0.472412063828428 -0.0109359797416294 0.0215462844043411 -0.507557569388903 0.61189881731801 0.0453370089875086 0.0226615338016022 2.00061520038432 0.0457079539983656 0.011716873690174 0.0136095403160017 0.38927610603111 4.86548101471174 0.301380533001405 0.0119612722375447 0.0114704683815252 0.297046269978811
"L_temporalpole_surfavg" -0.0690083861890926 0.0260860685955846 -2.6454115129013 0.00853141760625215 -0.0352557161340169 0.0146981209692365 -2.39865464489018 0.0167175968626838 -0.00340424430392231 0.017816287187273 -0.191074844502625 0.848544362611517 0.0238771607624583 0.0100072650366792 2.38598265109821 0.0172573709514276 -0.0424697805017042 0.0144128662012624 -2.94665751479634 0.0032879634661822 -0.0220114635938138 0.0160124929235611 0.169242106385954 24.7417211036825 5.66973662791461e-05 -0.0100361421369344 0.00644849491596901 0.119623890023132
"L_temporalpole_thickavg" -0.08288409374257 0.0242129905141245 -3.42312502432197 0.000693293782545871 -0.116260104746838 0.0143891077489386 -8.07972994402061 2.86820446829264e-15 -0.0417240078917782 0.0173741370077419 -2.40150102840712 0.0166912497926108 -0.0765261868274313 0.0129048774850612 -5.9300204063168 4.4455059002409e-09 -0.0253705328726491 0.0136974773381432 -1.85220477072812 0.0642954570646719 -0.0681761893286059 0.016663470607357 4.28858330156464e-05 24.0353777474122 7.85810675395361e-05 -0.0677836004753541 0.00687079435692848 5.87599047765844e-23
"L_transversetemporal_surfavg" 0.00889849293479063 0.0273729889489738 0.325082984228663 0.745314742273487 0.0100157382343461 0.0151946032841278 0.659164181325383 0.510008367477243 0.00413207905132989 0.016608158713724 0.24879814328336 0.803618884639333 -0.0170700195354795 0.0102964916547435 -1.65784813972198 0.097726899056438 0.037294428965237 0.0141367567655801 2.63811775102765 0.00846823081643786 0.0074588755720629 0.0106342639248857 0.483053254483569 9.92307800188692 0.0417435499613181 0.00403923397298614 0.00649192695752446 0.533814718844577
"L_transversetemporal_thickavg" 0.0462972594040096 0.0252683646580248 1.83222222848943 0.067777680883763 0.0349819299306983 0.0157417324548979 2.22224142297717 0.0265876860436234 0.0655139455973318 0.0155846547193556 4.20374700479991 3.10947814844243e-05 0.0660721448344471 0.0150531836331403 4.38924724793672 1.28456799334092e-05 0.0159519784130694 0.0143427425440022 1.11219861641734 0.266324134388427 0.0453944699288478 0.0106813126155369 2.13869598286521e-05 8.2013386752124 0.0844751759246232 0.0448869324393766 0.0072560775547042 6.1664909069529e-10
"Left_Accumbens_area" -0.0570680306556008 0.0252482640188264 -2.26027542380926 0.0244252510373002 -0.0514991998573139 0.0161357026200598 -3.19163045266404 0.0014783331972015 -0.0422787215503017 0.0169010214071949 -2.5015483107017 0.012683071793832 -0.0148053288627476 0.0127386407576584 -1.1622377257045 0.245473800672752 -0.0713544935751919 0.0153222690053068 -4.65691429581863 3.64943538193742e-06 -0.0454878645467994 0.010923399292742 3.12365279673489e-05 8.9129779975328 0.0633118061371343 -0.0429593123646587 0.00719214628088444 2.32806278197716e-09
"Left_Amygdala" -0.214561793332782 0.0239118679859823 -8.97302517137361 1.86383162145309e-17 -0.192107385561998 0.0161104501305279 -11.9243959048649 5.85241325301873e-30 -0.117946224407874 0.0185441222429226 -6.36030235687693 4.54245910025248e-10 -0.106774380139082 0.0137720932261712 -7.75295217550362 2.63208372133062e-14 -0.142849601662377 0.0162624041171241 -8.78403959424165 6.88641672810558e-18 -0.153170412528897 0.0204649564656808 7.18081219213356e-14 26.8499478288938 2.13168459021299e-05 -0.145843719845537 0.00754566235419933 3.11363738271964e-83
"Left_Caudate" 0.029984670868152 0.0248633704638463 1.20597772179571 0.228650090407742 0.0174405765757158 0.0142537693996077 1.22357645102606 0.221526120996723 -0.00066244894824069 0.0164486085729213 -0.0402738593543561 0.967890837924466 -0.0320648396937531 0.0119029255287798 -2.69386207753921 0.00720588518877004 -0.0109304074905105 0.0134732748681592 -0.811265827905122 0.417409014095415 -0.00306469789250173 0.0106434327240514 0.773390662634805 9.81954896070599 0.0435795703386125 -0.00678141946958146 0.00662227862731989 0.305820571276766
"Left_Hippocampus" -0.261130213284942 0.0228348607692833 -11.4355947217425 6.63773461593202e-26 -0.209997731681943 0.0150003438083968 -13.99952790178 2.04479015772075e-39 -0.152383360839369 0.0189930238176484 -8.0231227161298 7.3628640293844e-15 -0.129388964969101 0.0140383536899585 -9.21681899649331 2.47189797141145e-19 -0.143283648174286 0.0164479962840712 -8.71131326270095 1.25207400390254e-17 -0.177890075880817 0.0240046357044043 1.25677047606847e-13 34.9039873449273 4.86114691723483e-07 -0.169936994484703 0.00747336622888933 1.84315220972384e-114
"Left_Pallidum" -0.0572629992155159 0.0253354428579471 -2.26019334008026 0.0244303971486024 -0.00844886629503915 0.0150512637684596 -0.561339328378793 0.574746924043837 -0.0190990075304613 0.0156929085699537 -1.21704701491915 0.224159308565936 0.00524743586778907 0.0106094160362449 0.494601762232934 0.621012461158705 -0.00208638161356341 0.0141170168355737 -0.147791961847485 0.882537199997369 -0.00810500605309511 0.00720519811946602 0.260638547447969 5.99331255494084 0.199648252851556 -0.00701531544754884 0.00646376583458217 0.277775764847202
"Left_Putamen" -0.034585757530025 0.0259307323341791 -1.33377480760302 0.183154972538422 -0.0250948705179708 0.0162453412450376 -1.54474259047261 0.122863078711438 -0.0590687947055945 0.0156291626095897 -3.77939600355499 0.000176132024194996 -0.0253666281289865 0.0131667964312853 -1.92656036427459 0.0543764185495378 -0.0478327165171661 0.0148421066502068 -3.22277137905485 0.00131123691326181 -0.0382865429874288 0.00751095690551674 3.44303911773384e-07 3.824290056024 0.430307549161388 -0.03820523559064 0.00712870859017274 8.35224775035279e-08
"Left_Thalamus_Proper" -0.107818677132113 0.0322570550679949 -3.34248358707393 0.000921114234358603 -0.0140939112163692 0.0191957871175994 -0.734218978884556 0.463062560288851 0.0196825873939762 0.0252573714827654 0.779280908443174 0.436182200864979 -0.0190284752213318 0.0149922797112754 -1.26921826351872 0.204719871664552 -0.0215480621274139 0.0185014627402233 -1.16466802814283 0.244435387219481 -0.0238796970808256 0.0158149707962154 0.131058088151057 9.98290929553385 0.0407165588027605 -0.0205047281455972 0.00890415658752829 0.0212886043912634
"R_bankssts_surfavg" -0.0504855062202064 0.0282389988861415 -1.78779376789389 0.0746843127129405 -0.0212523946481177 0.0156587103378295 -1.35722509642283 0.175149645682404 -0.00747446065785468 0.017197659087321 -0.43462081786266 0.664024815105685 -0.0398592840711795 0.0117680024358002 -3.38709005956024 0.000739695358502593 -0.036612294354992 0.0153720621169371 -2.38174254543586 0.0174200117434598 -0.0306459911415904 0.00704183862974748 1.34909178487553e-05 3.4324463528301 0.488224079555707 -0.0306459911415904 0.00704183862974748 1.34909178487553e-05
"R_bankssts_thickavg" -0.0914895387341269 0.0286243861249971 -3.19620963519043 0.00152071524590484 -0.0255554321962143 0.016298319416162 -1.5679795900228 0.117340400857677 -0.0556644047727304 0.0182341918246141 -3.05274866624962 0.00238802788678189 -0.050204276444984 0.0157131103706848 -3.19505656490822 0.00145097904910071 -0.0319526615067298 0.0155389868189175 -2.05628989065297 0.0400176044350501 -0.0439535534170396 0.0078915916039851 2.55223671870805e-08 5.19931063438008 0.267451450777914 -0.0439283974338742 0.00786054129941688 2.29079244094231e-08
"R_caudalanteriorcingulate_surfavg" 0.0260563465982857 0.0267671547636401 0.973444761999137 0.33101234665858 -0.00774300464902004 0.0147677105067904 -0.524319910351691 0.600222987670214 -0.00880914989990956 0.0160737542798348 -0.548045574577496 0.583904704914457 0.00824941589867793 0.010044380210595 0.821296658003478 0.411713716340109 -0.00677633534667111 0.0142065544915517 -0.476986545238737 0.633477507527802 0.000605168982616688 0.00636051197831487 0.924199896301262 2.41585187635754 0.659764482186528 0.000605168982616688 0.00636051197831487 0.924199896301262
"R_caudalanteriorcingulate_thickavg" 0.0435531784959626 0.0226374027864582 1.92394767663083 0.0551811826465621 -0.00296754426535058 0.0133766868943753 -0.221844488757406 0.824500020508631 0.0195084052882082 0.0149451044460483 1.30533750089425 0.192377093591559 -0.00573392554753418 0.0111877423976216 -0.512518553229574 0.608424826638911 0.00570480056079114 0.0124807651162845 0.457087406712567 0.647709009778102 0.00560241399977435 0.00620189353310856 0.366345858705534 5.1134784434802 0.275850825813537 0.00554599223371805 0.00615150958807108 0.367287429627412
"R_caudalmiddlefrontal_surfavg" 0.0786629833236709 0.026636637916772 2.9531873943498 0.00336015124259169 0.0422463156303715 0.0170322864186731 2.48036667490839 0.0133600959250292 0.00221982376275825 0.0195445767502082 0.11357747937594 0.909618238453435 0.000995199334204234 0.0114182825798146 0.0871584082148717 0.930566672114816 0.0242917225430616 0.0166713761565282 1.45709162309012 0.145409798566158 0.0249808700211974 0.0123932381957973 0.0438328770890788 10.2040815157239 0.0371267519588097 0.0190659546696746 0.00730444582970981 0.00904932795009499
"R_caudalmiddlefrontal_thickavg" 0.029008040532701 0.0350128329845292 0.82849738395972 0.407960004763279 0.00109908828977368 0.0193845525129372 0.0566991829726353 0.954801097771577 0.00675822132841795 0.0232533990278778 0.290633697048579 0.771451752667583 0.0459056716265765 0.0198222327636215 2.3158678527287 0.0208089412716885 -0.00850158953918575 0.0166208086006429 -0.511502764002524 0.609113695347902 0.0119259590741291 0.0112859426646056 0.290644339919271 5.03613004998821 0.28361037682635 0.0108902421478443 0.00932857193366386 0.243045960235478
"R_cuneus_surfavg" 0.000293798918301288 0.0308669871863499 0.00951822464977121 0.992411155750103 0.0305665446986954 0.0157383760331695 1.94216637309178 0.0525200424274025 0.0115334633532307 0.0183989177919505 0.62685552942014 0.53103947864352 0.00823554834419436 0.0109106693412323 0.754816050842229 0.45057399460613 -0.0105651776779454 0.0154860667120829 -0.682237644611329 0.495249091981433 0.00887431888076101 0.0069654750791304 0.202647968060311 3.57705707545844 0.466258775452613 0.00887431888076101 0.0069654750791304 0.202647968060311
"R_cuneus_thickavg" 0.0805926429247096 0.0250943825184387 3.21158103274676 0.00144389972127064 0.0719041751603153 0.0164912241941987 4.36014781641315 1.49614781872313e-05 0.0321355393351523 0.0155862253057766 2.06179101769061 0.0397428448631276 0.0119107942996028 0.0109522902191815 1.08751631496604 0.277125154620316 0.0392071113150605 0.0134939877271796 2.90552445338968 0.00374841851791967 0.0430808118652362 0.0123436365767785 0.000482797994506381 12.8528052695974 0.012017864103188 0.0361600647880302 0.00656392439824464 3.61063678374267e-08
"R_entorhinal_surfavg" -0.0859860028107545 0.0255030982248057 -3.3715904653153 0.000831858442230961 -0.00957964546049327 0.0147698918978737 -0.648592794499218 0.516815546715519 -0.0433857163016947 0.0158472563916191 -2.73774306602621 0.00640629941528957 -0.0308761639522905 0.00994401009049568 -3.10500126923659 0.00196756093653097 -0.012442088421087 0.0137626062291286 -0.904050309508477 0.366189773081218 -0.0308224956672567 0.00992289872525446 0.00189509290990429 9.02265556167584 0.060535687601463 -0.028506989066895 0.0062627444025856 5.31796367074344e-06
"R_entorhinal_thickavg" -0.218640588236762 0.023857760424574 -9.16433832622267 4.5127553673263e-18 -0.181722499107446 0.0133926674987225 -13.5688054022681 2.22133837799587e-37 -0.0988604182513977 0.015902078898542 -6.216823528681 1.06957613503228e-09 -0.0499229347611399 0.0110769307984712 -4.50692846867202 7.52400530101769e-06 -0.0911567204124805 0.0139182970007947 -6.54941624016757 9.28797012038708e-11 -0.126553791900092 0.0307414898549505 3.84319521711235e-05 81.089365957593 1.0237251223789e-16 -0.108365178024795 0.0063759186226978 8.79028494231718e-65
"R_frontalpole_surfavg" -0.0202195518131593 0.0238655157854219 -0.847228779589599 0.397453256633657 -0.024027717546594 0.0147653802671363 -1.62730096427473 0.104125786520389 0.0172564601649241 0.0152761783050479 1.12963202054416 0.259171866507816 0.0109709040805926 0.00980989395824559 1.11835093501405 0.263741495381704 -0.0101886953346478 0.0140502837427972 -0.725159400419292 0.468526479919756 -0.00230914900189399 0.00835050447803753 0.782142492508635 6.41517066269853 0.170214409596086 -0.000359321565399704 0.00619166441102067 0.953722251963612
"R_frontalpole_thickavg" 0.000494460915899381 0.0248371747743875 0.0199080982596006 0.984128160201558 0.0252474272974235 0.0146873267918659 1.71899404535657 0.086060105525019 0.034487394922369 0.0155889964734591 2.21229089255906 0.0273968657700302 0.00865812148661392 0.0111753622313957 0.774750858839285 0.438708073489173 0.00750902165919739 0.0126449548673538 0.59383538636297 0.552758564720158 0.0152658885822449 0.00637150576680524 0.016576788327487 3.06181113990939 0.547535270441058 0.0152658885822449 0.00637150576680524 0.016576788327487
"R_fusiform_surfavg" -0.121967222481256 0.0337823241415819 -3.61038577363981 0.00035092022850762 -0.0632469677869619 0.0189608544172596 -3.33566021842294 0.000896147751246013 -0.0569678837740103 0.0209731982586267 -2.71622301336795 0.00683139380271579 -0.0358353344345655 0.0146993113669351 -2.43789205766292 0.0149825731667997 -0.0770590237986935 0.0192504822524411 -4.00296588875958 6.72481642103033e-05 -0.0626275987990691 0.0113253299629724 3.20468769394256e-08 6.89608915333439 0.141482393382008 -0.0592934054300645 0.00868490812917061 8.660179465928e-12
"R_fusiform_thickavg" -0.11542073441475 0.0330701065643904 -3.49018332281497 0.000545122011433302 -0.0952169243330339 0.0187079692755868 -5.08964510954637 4.62107073858117e-07 -0.0250140185923579 0.0205041630741613 -1.21994828571568 0.223058429872673 -0.0956136827607647 0.0189560654011742 -5.04396248574043 5.60534332949767e-07 -0.0720733678906754 0.017629799128641 -4.08815593216752 4.70251713218138e-05 -0.0780802977557968 0.0147358804801576 1.16660946835971e-07 9.76842166272255 0.0445145935795112 -0.0769571159684297 0.00907198481106546 2.19571168731891e-17
"R_inferiorparietal_surfavg" -0.05986669189461 0.0324823161179103 -1.84305490031237 0.0661761872946001 -0.0312646497290587 0.0190485360665105 -1.6413150921359 0.101183789684628 -0.0487672917396814 0.0202276722753718 -2.4109196093244 0.016271315810159 -0.01848767262596 0.0132309214484489 -1.39730801803886 0.16269527203359 -0.0422890964971934 0.0176148471568374 -2.40076431663946 0.0165454780524273 -0.0334146347079005 0.00814244713770586 4.06492208815936e-05 2.77860709466419 0.595531123752659 -0.0334146347079005 0.00814244713770586 4.06492208815936e-05
"R_inferiorparietal_thickavg" -0.0435309428534195 0.0406106130824891 -1.07191050686673 0.284507314860885 -0.0304464454487992 0.023269239458309 -1.30844179515834 0.191155415523695 -0.108751855615297 0.0268184649806177 -4.05511112190405 5.80958986563091e-05 -0.0572695780560771 0.0232980617367761 -2.45812628977958 0.014170221644268 -0.0768914887689665 0.0224733049076884 -3.42145888576722 0.000648454930896549 -0.0643015740158 0.0138639671299794 3.51736100347656e-06 5.53026162359363 0.237082236880058 -0.0641261876632472 0.0114213805761523 1.97046965910041e-08
